Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,112,Belarus,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,56,Belgium,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,84,Belize,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,204,Benin,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,64,Bhutan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,68,Bolivia (Plurinational State of),6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,70,Bosnia and Herzegovina,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,72,Botswana,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,76,Brazil,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,1.4,X,Figure from international organizations,
FS,Suite of Food Security Indicators,96,Brunei Darussalam,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,100,Bulgaria,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,854,Burkina Faso,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,108,Burundi,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,116,Cambodia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,120,Cameroon,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,124,Canada,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,140,Central African Republic,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,148,Chad,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,152,Chile,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,159,China,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,6,X,Figure from international organizations,
FS,Suite of Food Security Indicators,170,Colombia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,174,Comoros,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,178,Congo,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,188,Costa Rica,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,384,Côte d'Ivoire,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,192,Cuba,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,203,Czechia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,408,Democratic People's Republic of Korea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,180,Democratic Republic of the Congo,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.7,X,Figure from international organizations,
FS,Suite of Food Security Indicators,262,Djibouti,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,214,Dominican Republic,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,218,Ecuador,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,818,Egypt,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,2.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,222,El Salvador,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,232,Eritrea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,233,Estonia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,748,Eswatini,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,231,Ethiopia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,242,Fiji,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,266,Gabon,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,270,Gambia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,268,Georgia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,276,Germany,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,288,Ghana,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,300,Greece,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,320,Guatemala,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,324,Guinea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,328,Guyana,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,332,Haiti,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,340,Honduras,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,356,India,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,3.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,360,Indonesia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,2.4,X,Figure from international organizations,
FS,Suite of Food Security Indicators,364,Iran (Islamic Republic of),6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,368,Iraq,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.4,X,Figure from international organizations,
FS,Suite of Food Security Indicators,388,Jamaica,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,392,Japan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,400,Jordan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,398,Kazakhstan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,404,Kenya,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,296,Kiribati,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,414,Kuwait,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,417,Kyrgyzstan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,418,Lao People's Democratic Republic,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,428,Latvia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,422,Lebanon,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,426,Lesotho,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,430,Liberia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,434,Libya,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,440,Lithuania,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,450,Madagascar,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,454,Malawi,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,458,Malaysia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,462,Maldives,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,466,Mali,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,584,Marshall Islands,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,478,Mauritania,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,480,Mauritius,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,484,Mexico,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.7,X,Figure from international organizations,
FS,Suite of Food Security Indicators,496,Mongolia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,499,Montenegro,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,504,Morocco,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,508,Mozambique,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,104,Myanmar,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,516,Namibia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,520,Nauru,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,524,Nepal,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,528,Netherlands (Kingdom of the),6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,558,Nicaragua,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,562,Niger,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,566,Nigeria,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.8,X,Figure from international organizations,
FS,Suite of Food Security Indicators,807,North Macedonia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,512,Oman,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,586,Pakistan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.8,X,Figure from international organizations,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,591,Panama,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,598,Papua New Guinea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,600,Paraguay,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,604,Peru,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,608,Philippines,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.6,X,Figure from international organizations,
FS,Suite of Food Security Indicators,616,Poland,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,620,Portugal,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,634,Qatar,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,410,Republic of Korea,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,498,Republic of Moldova,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,642,Romania,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,643,Russian Federation,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.6,X,Figure from international organizations,
FS,Suite of Food Security Indicators,646,Rwanda,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,662,Saint Lucia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,882,Samoa,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,678,Sao Tome and Principe,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,682,Saudi Arabia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,686,Senegal,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,688,Serbia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,690,Seychelles,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,694,Sierra Leone,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,702,Singapore,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,90,Solomon Islands,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,706,Somalia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,710,South Africa,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.7,X,Figure from international organizations,
FS,Suite of Food Security Indicators,728,South Sudan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,144,Sri Lanka,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,729,Sudan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,740,Suriname,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,760,Syrian Arab Republic,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,762,Tajikistan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,764,Thailand,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,626,Timor-Leste,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,768,Togo,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,776,Tonga,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,780,Trinidad and Tobago,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,788,Tunisia,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,792,Türkiye,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,795,Turkmenistan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,798,Tuvalu,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,800,Uganda,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.3,X,Figure from international organizations,
FS,Suite of Food Security Indicators,804,Ukraine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,826,United Kingdom of Great Britain and Northern Ireland,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.4,X,Figure from international organizations,
FS,Suite of Food Security Indicators,834,United Republic of Tanzania,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,840,United States of America,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,1.5,X,Figure from international organizations,
FS,Suite of Food Security Indicators,858,Uruguay,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
FS,Suite of Food Security Indicators,860,Uzbekistan,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,0.2,X,Figure from international organizations,
FS,Suite of Food Security Indicators,548,Vanuatu,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from international organizations,
